Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal o Seccional;ID Sector IES;Sector IES;ID Caracter;Caracter IES;Código del departamento (IES);Departamento de domicilio de la IES;Código del Municipio (IES);Municipio de domicilio de la IES;Código SNIES del programa;Programa Académico;ID Nivel Académico;Nivel Académico;ID Nivel de Formación;Nivel de Formación;ID Metodología;Metodología;ID Área;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);ID CINE Campo Amplio;Desc CINE Campo Amplio;ID CINE Campo Especifico;Desc CINE Campo Especifico;ID CINE Código Detallado;Desc CINE Código Detallado;Código del Departamento (Programa);Departamento de oferta del programa;Código del Municipio (Programa);Municipio de oferta del programa;ID Sexo;Sexo;Año;Semestre;Matriculados
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2693;DERECHO;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;559;DERECHO Y AFINES;;;;;;;25;CUNDINAMARCA;25269;FACATATIVA;1;MASCULINO;2014;1;51
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2693;DERECHO;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;559;DERECHO Y AFINES;;;;;;;25;CUNDINAMARCA;25269;FACATATIVA;1;MASCULINO;2014;2;45
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2863;ESPECIALIZACION EN SISTEMAS DE GESTION INTEGRADA DE LA CALIDAD, MEDIO AMBIENTE Y PREVENCION DE RIESG;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;1;20
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2863;ESPECIALIZACION EN SISTEMAS DE GESTION INTEGRADA DE LA CALIDAD, MEDIO AMBIENTE Y PREVENCION DE RIESG;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;2;21
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2863;ESPECIALIZACION EN SISTEMAS DE GESTION INTEGRADA DE LA CALIDAD, MEDIO AMBIENTE Y PREVENCION DE RIESG;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;1;6
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2863;ESPECIALIZACION EN SISTEMAS DE GESTION INTEGRADA DE LA CALIDAD, MEDIO AMBIENTE Y PREVENCION DE RIESG;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;2;9
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;5133;ESPECIALIZACION EN SEGURIDAD INDUSTRIAL, HIGIENE Y GESTION AMBIENTAL;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;830;INGENIERIA INDUSTRIAL Y AFINES;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;1;79
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;5133;ESPECIALIZACION EN SEGURIDAD INDUSTRIAL, HIGIENE Y GESTION AMBIENTAL;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;830;INGENIERIA INDUSTRIAL Y AFINES;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;2;63
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;5133;ESPECIALIZACION EN SEGURIDAD INDUSTRIAL, HIGIENE Y GESTION AMBIENTAL;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;830;INGENIERIA INDUSTRIAL Y AFINES;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;1;52
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;5133;ESPECIALIZACION EN SEGURIDAD INDUSTRIAL, HIGIENE Y GESTION AMBIENTAL;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;830;INGENIERIA INDUSTRIAL Y AFINES;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;2;36
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;9502;INGENIERIA INDUSTRIAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;830;INGENIERIA INDUSTRIAL Y AFINES;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;1;225
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;9502;INGENIERIA INDUSTRIAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;830;INGENIERIA INDUSTRIAL Y AFINES;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;2;213
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;9502;INGENIERIA INDUSTRIAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;830;INGENIERIA INDUSTRIAL Y AFINES;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;1;293
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;9502;INGENIERIA INDUSTRIAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;830;INGENIERIA INDUSTRIAL Y AFINES;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;2;278
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;12806;CONTADURIA PUBLICA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;1;264
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;12806;CONTADURIA PUBLICA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;2;252
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;12806;CONTADURIA PUBLICA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;1;116
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;12806;CONTADURIA PUBLICA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;2;111
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;15426;ADMINISTRACION FINANCIERA Y DE SISTEMAS;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;1;149
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;15426;ADMINISTRACION FINANCIERA Y DE SISTEMAS;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;2;139
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;15426;ADMINISTRACION FINANCIERA Y DE SISTEMAS;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;1;114
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;15426;ADMINISTRACION FINANCIERA Y DE SISTEMAS;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;2;104
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;53702;INGENIERIA AGROINDUSTRIAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;823;INGENIERIA AGROINDUSTRIAL ALIMENTOS Y AFINES;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;1;64
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;53702;INGENIERIA AGROINDUSTRIAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;823;INGENIERIA AGROINDUSTRIAL ALIMENTOS Y AFINES;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;2;60
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;53702;INGENIERIA AGROINDUSTRIAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;823;INGENIERIA AGROINDUSTRIAL ALIMENTOS Y AFINES;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;1;72
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;53702;INGENIERIA AGROINDUSTRIAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;823;INGENIERIA AGROINDUSTRIAL ALIMENTOS Y AFINES;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;2;71
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;54194;INGENIERIA MECATRONICA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;831;INGENIERIA MECANICA Y AFINES;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;1;35
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;54194;INGENIERIA MECATRONICA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;831;INGENIERIA MECANICA Y AFINES;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;2;34
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;54194;INGENIERIA MECATRONICA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;831;INGENIERIA MECANICA Y AFINES;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;1;295
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;54194;INGENIERIA MECATRONICA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;831;INGENIERIA MECANICA Y AFINES;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;2;287
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;101816;MEDICINA VETERINARIA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;1;AGRONOMIA VETERINARIA Y AFINES;13;MEDICINA VETERINARIA;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;1;103
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;101816;MEDICINA VETERINARIA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;1;AGRONOMIA VETERINARIA Y AFINES;13;MEDICINA VETERINARIA;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;2;119
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;101816;MEDICINA VETERINARIA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;1;AGRONOMIA VETERINARIA Y AFINES;13;MEDICINA VETERINARIA;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;1;58
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;101816;MEDICINA VETERINARIA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;1;AGRONOMIA VETERINARIA Y AFINES;13;MEDICINA VETERINARIA;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;2;71
2724;2724;FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68679;SAN GIL;1885;INGENIERIA AGRICOLA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;822;INGENIERIA AGRICOLA FORESTAL Y AFINES;;;;;;;68;SANTANDER;68679;SAN GIL;2;FEMENINO;2014;1;8
2724;2724;FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68679;SAN GIL;1885;INGENIERIA AGRICOLA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;822;INGENIERIA AGRICOLA FORESTAL Y AFINES;;;;;;;68;SANTANDER;68679;SAN GIL;2;FEMENINO;2014;2;6
2724;2724;FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68679;SAN GIL;1885;INGENIERIA AGRICOLA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;822;INGENIERIA AGRICOLA FORESTAL Y AFINES;;;;;;;68;SANTANDER;68679;SAN GIL;1;MASCULINO;2014;1;28
2724;2724;FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68679;SAN GIL;1885;INGENIERIA AGRICOLA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;822;INGENIERIA AGRICOLA FORESTAL Y AFINES;;;;;;;68;SANTANDER;68679;SAN GIL;1;MASCULINO;2014;2;26
2724;2724;FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68679;SAN GIL;3835;DERECHO;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;559;DERECHO Y AFINES;;;;;;;68;SANTANDER;68679;SAN GIL;2;FEMENINO;2014;1;211
2724;2724;FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68679;SAN GIL;3835;DERECHO;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;559;DERECHO Y AFINES;;;;;;;68;SANTANDER;68679;SAN GIL;2;FEMENINO;2014;2;224
2724;2724;FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68679;SAN GIL;3835;DERECHO;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;559;DERECHO Y AFINES;;;;;;;68;SANTANDER;68679;SAN GIL;1;MASCULINO;2014;1;189
2724;2724;FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68679;SAN GIL;3835;DERECHO;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;559;DERECHO Y AFINES;;;;;;;68;SANTANDER;68679;SAN GIL;1;MASCULINO;2014;2;187
2724;2724;FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68679;SAN GIL;4016;TECNOLOGIA EN SISTEMAS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;;;;;;;68;SANTANDER;68679;SAN GIL;2;FEMENINO;2014;1;24
2724;2724;FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68679;SAN GIL;4016;TECNOLOGIA EN SISTEMAS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;;;;;;;68;SANTANDER;68679;SAN GIL;2;FEMENINO;2014;2;17
2724;2724;FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68679;SAN GIL;4016;TECNOLOGIA EN SISTEMAS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;;;;;;;68;SANTANDER;68679;SAN GIL;1;MASCULINO;2014;1;50
2724;2724;FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68679;SAN GIL;4016;TECNOLOGIA EN SISTEMAS;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;;;;;;;68;SANTANDER;68679;SAN GIL;1;MASCULINO;2014;2;32
2724;2724;FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68679;SAN GIL;4256;ESPECIALIZACION EN PEDAGOGIA PARA EL DESARROLLO DE LA INTELIGENCIA;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;68;SANTANDER;68679;SAN GIL;2;FEMENINO;2014;2;4
2724;2724;FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68679;SAN GIL;4256;ESPECIALIZACION EN PEDAGOGIA PARA EL DESARROLLO DE LA INTELIGENCIA;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;68;SANTANDER;68679;SAN GIL;1;MASCULINO;2014;2;2
