Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal o Seccional;ID Sector IES;Sector IES;ID Caracter;Caracter IES;Código del departamento (IES);Departamento de domicilio de la IES;Código del Municipio (IES);Municipio de domicilio de la IES;Código SNIES del programa;Programa Académico;ID Nivel Académico;Nivel Académico;ID Nivel de Formación;Nivel de Formación;ID Metodología;Metodología;ID Área;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);ID CINE Campo Amplio;Desc CINE Campo Amplio;ID CINE Campo Especifico;Desc CINE Campo Especifico;ID CINE Código Detallado;Desc CINE Código Detallado;Código del Departamento (Programa);Departamento de oferta del programa;Código del Municipio (Programa);Municipio de oferta del programa;ID Sexo;Sexo;Año;Semestre;Matriculados;
2713;2713;FUNDACION UNIVERSITARIA LOS LIBERTADORES;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;102551;ESPECIALIZACION EN EL ARTE EN LOS PROCESOS DE APRENDIZAJE;2;POSGRADO;1;ESPECIALIZACION;3;VIRTUAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2015;1;20;
2713;2713;FUNDACION UNIVERSITARIA LOS LIBERTADORES;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;102551;ESPECIALIZACION EN EL ARTE EN LOS PROCESOS DE APRENDIZAJE;2;POSGRADO;1;ESPECIALIZACION;3;VIRTUAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2015;2;28;
2713;2713;FUNDACION UNIVERSITARIA LOS LIBERTADORES;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;102774;TECNOLOGIA EN GESTION ADMINISTRATIVA;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2015;1;78;
2713;2713;FUNDACION UNIVERSITARIA LOS LIBERTADORES;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;102774;TECNOLOGIA EN GESTION ADMINISTRATIVA;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2015;2;89;
2713;2713;FUNDACION UNIVERSITARIA LOS LIBERTADORES;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;102774;TECNOLOGIA EN GESTION ADMINISTRATIVA;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2015;1;96;
2713;2713;FUNDACION UNIVERSITARIA LOS LIBERTADORES;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;102774;TECNOLOGIA EN GESTION ADMINISTRATIVA;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2015;2;100;
2713;2713;FUNDACION UNIVERSITARIA LOS LIBERTADORES;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;103218;ESPECIALIZACION EN  LOGISTICA INTERNACIONAL;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2015;1;5;
2713;2713;FUNDACION UNIVERSITARIA LOS LIBERTADORES;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;103218;ESPECIALIZACION EN  LOGISTICA INTERNACIONAL;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2015;2;12;
2713;2713;FUNDACION UNIVERSITARIA LOS LIBERTADORES;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;103218;ESPECIALIZACION EN  LOGISTICA INTERNACIONAL;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2015;1;6;
2713;2713;FUNDACION UNIVERSITARIA LOS LIBERTADORES;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;103218;ESPECIALIZACION EN  LOGISTICA INTERNACIONAL;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2015;2;7;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;1861;ECOLOGIA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;9;MATEMATICAS Y CIENCIAS NATURALES;934;BIOLOGIA MICROBIOLOGIA Y AFINES;;;;;;;19;CAUCA;19001;POPAYAN;2;FEMENINO;2015;1;46;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;1861;ECOLOGIA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;9;MATEMATICAS Y CIENCIAS NATURALES;934;BIOLOGIA MICROBIOLOGIA Y AFINES;;;;;;;19;CAUCA;19001;POPAYAN;2;FEMENINO;2015;2;35;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;1861;ECOLOGIA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;9;MATEMATICAS Y CIENCIAS NATURALES;934;BIOLOGIA MICROBIOLOGIA Y AFINES;;;;;;;19;CAUCA;19001;POPAYAN;1;MASCULINO;2015;1;44;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;1861;ECOLOGIA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;9;MATEMATICAS Y CIENCIAS NATURALES;934;BIOLOGIA MICROBIOLOGIA Y AFINES;;;;;;;19;CAUCA;19001;POPAYAN;1;MASCULINO;2015;2;32;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;2555;INGENIERIA INDUSTRIAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;830;INGENIERIA INDUSTRIAL Y AFINES;;;;;;;19;CAUCA;19001;POPAYAN;2;FEMENINO;2015;1;271;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;2555;INGENIERIA INDUSTRIAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;830;INGENIERIA INDUSTRIAL Y AFINES;;;;;;;19;CAUCA;19001;POPAYAN;2;FEMENINO;2015;2;255;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;2555;INGENIERIA INDUSTRIAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;830;INGENIERIA INDUSTRIAL Y AFINES;;;;;;;19;CAUCA;19001;POPAYAN;1;MASCULINO;2015;1;393;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;2555;INGENIERIA INDUSTRIAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;830;INGENIERIA INDUSTRIAL Y AFINES;;;;;;;19;CAUCA;19001;POPAYAN;1;MASCULINO;2015;2;386;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;2612;INGENIERIA DE SISTEMAS;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;;;;;;;19;CAUCA;19001;POPAYAN;2;FEMENINO;2015;1;80;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;2612;INGENIERIA DE SISTEMAS;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;;;;;;;19;CAUCA;19001;POPAYAN;2;FEMENINO;2015;2;65;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;2612;INGENIERIA DE SISTEMAS;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;;;;;;;19;CAUCA;19001;POPAYAN;1;MASCULINO;2015;1;254;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;2612;INGENIERIA DE SISTEMAS;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;;;;;;;19;CAUCA;19001;POPAYAN;1;MASCULINO;2015;2;235;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;3087;PSICOLOGIA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;566;PSICOLOGIA;;;;;;;19;CAUCA;19001;POPAYAN;2;FEMENINO;2015;1;1.025;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;3087;PSICOLOGIA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;566;PSICOLOGIA;;;;;;;19;CAUCA;19001;POPAYAN;2;FEMENINO;2015;2;1.053;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;3087;PSICOLOGIA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;566;PSICOLOGIA;;;;;;;19;CAUCA;19001;POPAYAN;1;MASCULINO;2015;1;220;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;3087;PSICOLOGIA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;566;PSICOLOGIA;;;;;;;19;CAUCA;19001;POPAYAN;1;MASCULINO;2015;2;222;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;3615;ARQUITECTURA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;818;ARQUITECTURA;;;;;;;19;CAUCA;19001;POPAYAN;2;FEMENINO;2015;1;151;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;3615;ARQUITECTURA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;818;ARQUITECTURA;;;;;;;19;CAUCA;19001;POPAYAN;2;FEMENINO;2015;2;148;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;3615;ARQUITECTURA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;818;ARQUITECTURA;;;;;;;19;CAUCA;19001;POPAYAN;1;MASCULINO;2015;1;338;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;3615;ARQUITECTURA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA ARQUITECTURA URBANISMO Y AFINES;818;ARQUITECTURA;;;;;;;19;CAUCA;19001;POPAYAN;1;MASCULINO;2015;2;337;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;4245;ADMINISTRACION DE EMPRESAS AGROPECUARIAS;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;19;CAUCA;19001;POPAYAN;2;FEMENINO;2015;1;89;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;4245;ADMINISTRACION DE EMPRESAS AGROPECUARIAS;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;19;CAUCA;19001;POPAYAN;2;FEMENINO;2015;2;83;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;4245;ADMINISTRACION DE EMPRESAS AGROPECUARIAS;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;19;CAUCA;19001;POPAYAN;1;MASCULINO;2015;1;113;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;4245;ADMINISTRACION DE EMPRESAS AGROPECUARIAS;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;19;CAUCA;19001;POPAYAN;1;MASCULINO;2015;2;108;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;54462;CONTADURIA PUBLICA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;19;CAUCA;19001;POPAYAN;2;FEMENINO;2015;1;406;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;54462;CONTADURIA PUBLICA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;19;CAUCA;19001;POPAYAN;2;FEMENINO;2015;2;375;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;54462;CONTADURIA PUBLICA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;19;CAUCA;19001;POPAYAN;1;MASCULINO;2015;1;246;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;54462;CONTADURIA PUBLICA;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;19;CAUCA;19001;POPAYAN;1;MASCULINO;2015;2;235;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;54694;TRABAJO SOCIAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;569;SOCIOLOGIA TRABAJO SOCIAL Y AFINES;;;;;;;19;CAUCA;19001;POPAYAN;2;FEMENINO;2015;1;543;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;54694;TRABAJO SOCIAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;569;SOCIOLOGIA TRABAJO SOCIAL Y AFINES;;;;;;;19;CAUCA;19001;POPAYAN;2;FEMENINO;2015;2;579;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;54694;TRABAJO SOCIAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;569;SOCIOLOGIA TRABAJO SOCIAL Y AFINES;;;;;;;19;CAUCA;19001;POPAYAN;1;MASCULINO;2015;1;110;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;54694;TRABAJO SOCIAL;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;569;SOCIOLOGIA TRABAJO SOCIAL Y AFINES;;;;;;;19;CAUCA;19001;POPAYAN;1;MASCULINO;2015;2;108;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;90886;DERECHO;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;559;DERECHO Y AFINES;;;;;;;19;CAUCA;19001;POPAYAN;2;FEMENINO;2015;1;421;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;90886;DERECHO;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;559;DERECHO Y AFINES;;;;;;;19;CAUCA;19001;POPAYAN;2;FEMENINO;2015;2;405;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;90886;DERECHO;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;559;DERECHO Y AFINES;;;;;;;19;CAUCA;19001;POPAYAN;1;MASCULINO;2015;1;396;
2715;2715;FUNDACION UNIVERSITARIA DE POPAYAN;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;90886;DERECHO;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;559;DERECHO Y AFINES;;;;;;;19;CAUCA;19001;POPAYAN;1;MASCULINO;2015;2;377;
2719;2719;FUNDACION UNIVERSITARIA LUIS AMIGO FUNLAM;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;1873;LICENCIATURA EN PEDAGOGIA REEDUCATIVA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICIONAL);3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2015;1;8;
2719;2719;FUNDACION UNIVERSITARIA LUIS AMIGO FUNLAM;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;1873;LICENCIATURA EN PEDAGOGIA REEDUCATIVA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICIONAL);3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2015;2;4;
2719;2719;FUNDACION UNIVERSITARIA LUIS AMIGO FUNLAM;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;1873;LICENCIATURA EN PEDAGOGIA REEDUCATIVA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICIONAL);3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2015;1;4;
2719;2719;FUNDACION UNIVERSITARIA LUIS AMIGO FUNLAM;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;1873;LICENCIATURA EN PEDAGOGIA REEDUCATIVA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICIONAL);3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2015;2;4;
2719;2719;FUNDACION UNIVERSITARIA LUIS AMIGO FUNLAM;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;1874;DESARROLLO FAMILIAR;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICIONAL);5;CIENCIAS SOCIALES Y HUMANAS;569;SOCIOLOGIA TRABAJO SOCIAL Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLIN;2;FEMENINO;2015;1;89;
2719;2719;FUNDACION UNIVERSITARIA LUIS AMIGO FUNLAM;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;1874;DESARROLLO FAMILIAR;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICIONAL);5;CIENCIAS SOCIALES Y HUMANAS;569;SOCIOLOGIA TRABAJO SOCIAL Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLIN;2;FEMENINO;2015;2;87;
2719;2719;FUNDACION UNIVERSITARIA LUIS AMIGO FUNLAM;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;1874;DESARROLLO FAMILIAR;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICIONAL);5;CIENCIAS SOCIALES Y HUMANAS;569;SOCIOLOGIA TRABAJO SOCIAL Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLIN;1;MASCULINO;2015;1;17;
2719;2719;FUNDACION UNIVERSITARIA LUIS AMIGO FUNLAM;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;1874;DESARROLLO FAMILIAR;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICIONAL);5;CIENCIAS SOCIALES Y HUMANAS;569;SOCIOLOGIA TRABAJO SOCIAL Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLIN;1;MASCULINO;2015;2;17;
