Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal o Seccional;ID Sector IES;Sector IES;ID Caracter;Caracter IES;Código del departamento (IES);Departamento de domicilio de la IES;Código del Municipio (IES);Municipio de domicilio de la IES;Código SNIES del programa;Programa Académico;ID Nivel Académico;Nivel Académico;ID Nivel de Formación;Nivel de Formación;ID Metodología;Metodología;ID Área;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);ID CINE Campo Amplio;Desc CINE Campo Amplio;ID CINE Campo Especifico;Desc CINE Campo Especifico;ID CINE Código Detallado;Desc CINE Código Detallado;Código del Departamento (Programa);Departamento de oferta del programa;Código del Municipio (Programa);Municipio de oferta del programa;ID Sexo;Sexo;Año;Semestre;Inscritos
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;15;Boyacá;15001;Tunja;2;MUJER;2016;1;5
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;85;Casanare;85001;Yopal;2;MUJER;2016;1;4
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;76;Valle del Cauca;76001;Cali;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;68;Santander;68861;Vélez;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;23;Córdoba;23660;Sahagun;2;MUJER;2016;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;13;Bolivar;13001;Cartagena;2;MUJER;2016;1;7
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;73;Tolima;73001;Ibagué;2;MUJER;2016;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;18;Caquetá;18001;Florencia;2;MUJER;2016;1;3
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;15;Boyacá;15223;Cubará;2;MUJER;2016;1;4
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;15;Boyacá;15759;Sogamoso;2;MUJER;2016;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;11;Bogotá D.C;11001;Bogota;2;MUJER;2016;1;48
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;8;Atlántico;8001;Barranquilla;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;41;Huila;41551;Pitalito;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;20;Cesar;20001;Valledupar;2;MUJER;2016;1;7
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;15;Boyacá;15176;Chiquinquirá;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;5;Antioquia;5001;Medellín;2;MUJER;2016;1;10
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;25;Cundinamarca;25899;Zipaquira;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;95;Guaviare;95001;San José del Guaviare;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;54;Norte de Santander;54001;Cúcuta;2;MUJER;2016;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;52;Nariño;52001;Pasto;2;MUJER;2016;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;41;Huila;41396;La Plata;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;25;Cundinamarca;25297;Gachetá;2;MUJER;2016;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1679;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;25;Cundinamarca;25053;Arbeláez;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1680;TECNOLOGIA EN GESTION INDUSTRIAL;1;Pregrado;5;Tecnológica;2;A distancia (Tradicional);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;76;Valle del Cauca;76520;Palmira;2;MUJER;2016;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1680;TECNOLOGIA EN GESTION INDUSTRIAL;1;Pregrado;5;Tecnológica;2;A distancia (Tradicional);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;25;Cundinamarca;25899;Zipaquira;2;MUJER;2016;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1680;TECNOLOGIA EN GESTION INDUSTRIAL;1;Pregrado;5;Tecnológica;2;A distancia (Tradicional);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;25;Cundinamarca;25297;Gachetá;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1680;TECNOLOGIA EN GESTION INDUSTRIAL;1;Pregrado;5;Tecnológica;2;A distancia (Tradicional);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;23;Córdoba;23660;Sahagun;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1680;TECNOLOGIA EN GESTION INDUSTRIAL;1;Pregrado;5;Tecnológica;2;A distancia (Tradicional);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;20;Cesar;20001;Valledupar;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1680;TECNOLOGIA EN GESTION INDUSTRIAL;1;Pregrado;5;Tecnológica;2;A distancia (Tradicional);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;86;Putumayo;86865;Valle Del Guamuez (La Hormiga);2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1680;TECNOLOGIA EN GESTION INDUSTRIAL;1;Pregrado;5;Tecnológica;2;A distancia (Tradicional);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;13;Bolivar;13001;Cartagena;2;MUJER;2016;1;6
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1680;TECNOLOGIA EN GESTION INDUSTRIAL;1;Pregrado;5;Tecnológica;2;A distancia (Tradicional);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;11;Bogotá D.C;11001;Bogota;2;MUJER;2016;1;20
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1680;TECNOLOGIA EN GESTION INDUSTRIAL;1;Pregrado;5;Tecnológica;2;A distancia (Tradicional);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;76;Valle del Cauca;76001;Cali;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1680;TECNOLOGIA EN GESTION INDUSTRIAL;1;Pregrado;5;Tecnológica;2;A distancia (Tradicional);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;18;Caquetá;18001;Florencia;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1680;TECNOLOGIA EN GESTION INDUSTRIAL;1;Pregrado;5;Tecnológica;2;A distancia (Tradicional);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;8;Atlántico;8001;Barranquilla;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1680;TECNOLOGIA EN GESTION INDUSTRIAL;1;Pregrado;5;Tecnológica;2;A distancia (Tradicional);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;85;Casanare;85001;Yopal;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1680;TECNOLOGIA EN GESTION INDUSTRIAL;1;Pregrado;5;Tecnológica;2;A distancia (Tradicional);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;73;Tolima;73001;Ibagué;2;MUJER;2016;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1680;TECNOLOGIA EN GESTION INDUSTRIAL;1;Pregrado;5;Tecnológica;2;A distancia (Tradicional);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;1;6
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1680;TECNOLOGIA EN GESTION INDUSTRIAL;1;Pregrado;5;Tecnológica;2;A distancia (Tradicional);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;47;Magdalena;47001;Santa Marta;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1680;TECNOLOGIA EN GESTION INDUSTRIAL;1;Pregrado;5;Tecnológica;2;A distancia (Tradicional);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;15;Boyacá;15001;Tunja;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1680;TECNOLOGIA EN GESTION INDUSTRIAL;1;Pregrado;5;Tecnológica;2;A distancia (Tradicional);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;66;Risaralda;66001;Pereira;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1680;TECNOLOGIA EN GESTION INDUSTRIAL;1;Pregrado;5;Tecnológica;2;A distancia (Tradicional);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;5;Antioquia;5001;Medellín;2;MUJER;2016;1;3
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;73;Tolima;73443;Mariquita;2;MUJER;2016;1;6
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;47;Magdalena;47245;El Banco;2;MUJER;2016;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;47;Magdalena;47001;Santa Marta;2;MUJER;2016;1;5
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;25;Cundinamarca;25297;Gachetá;2;MUJER;2016;1;5
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;25;Cundinamarca;25053;Arbeláez;2;MUJER;2016;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;19;Cauca;19698;Santander de Quilichao;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;76;Valle del Cauca;76001;Cali;2;MUJER;2016;1;11
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;73;Tolima;73001;Ibagué;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;68;Santander;68001;Bucaramanga;2;MUJER;2016;1;4
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;27;Chocó;27001;Quibdó;2;MUJER;2016;1;3
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;25;Cundinamarca;25269;Facatativa;2;MUJER;2016;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;76;Valle del Cauca;76520;Palmira;2;MUJER;2016;1;8
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;70;Sucre;70215;Corozal;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;54;Norte de Santander;54518;Pamplona;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;85;Casanare;85001;Yopal;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;68;Santander;68081;Barrancabermeja;2;MUJER;2016;1;5
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;25;Cundinamarca;25307;Girardot;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;20;Cesar;20228;Curumaní;2;MUJER;2016;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;20;Cesar;20001;Valledupar;2;MUJER;2016;1;9
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;15;Boyacá;15238;Duitama;2;MUJER;2016;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;Oficial;4;Universidad;11;Bogotá D.C;11001;Bogota;1681;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;1;Pregrado;5;Tecnológica;3;A distancia (Virtual);6;Economía, Administración, Contaduría y Afines;69;Administración;;;;;;;15;Boyacá;15001;Tunja;2;MUJER;2016;1;1
