Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal o Seccional;ID Sector IES;Sector IES;ID Caracter;Caracter IES;Código del departamento (IES);Departamento de domicilio de la IES;Código del Municipio (IES);Municipio de domicilio de la IES;IES Acreditada;Código SNIES del programa;Programa Académico;Programa Acreditado;ID Nivel Académico;Nivel Académico;ID Nivel de Formación;Nivel de Formación;ID Metodología;Metodología;ID Área;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);ID CINE Campo Amplio;Desc CINE Campo Amplio;ID CINE Campo Especifico;Desc CINE Campo Especifico;ID CINE Código Detallado;Desc CINE Código Detallado;Código del Departamento (Programa);Departamento de oferta del programa;Código del Municipio (Programa);Municipio de oferta del programa;ID Sexo;Sexo;Año;Semestre;Graduados
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21279;INGENIERIA DE SISTEMAS;No;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;714;Electrónica y automatización;23;Córdoba;23001;Montería;1;Masculino;2023;1;12
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21279;INGENIERIA DE SISTEMAS;No;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;714;Electrónica y automatización;23;Córdoba;23001;Montería;1;Masculino;2023;2;16
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21279;INGENIERIA DE SISTEMAS;No;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;714;Electrónica y automatización;23;Córdoba;23001;Montería;2;Femenino;2023;1;6
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21279;INGENIERIA DE SISTEMAS;No;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;827;Ingeniería de sistemas, telemática y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;714;Electrónica y automatización;23;Córdoba;23001;Montería;2;Femenino;2023;2;3
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21280;ARQUITECTURA;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;818;Arquitectura y afines;7;Ingeniería, Industria y Construcción;73;Arquitectura y construcción;732;Construcción e ingeniería civil;23;Córdoba;23001;Montería;1;Masculino;2023;1;14
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21280;ARQUITECTURA;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;818;Arquitectura y afines;7;Ingeniería, Industria y Construcción;73;Arquitectura y construcción;732;Construcción e ingeniería civil;23;Córdoba;23001;Montería;1;Masculino;2023;2;35
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21280;ARQUITECTURA;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;818;Arquitectura y afines;7;Ingeniería, Industria y Construcción;73;Arquitectura y construcción;732;Construcción e ingeniería civil;23;Córdoba;23001;Montería;2;Femenino;2023;1;20
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21280;ARQUITECTURA;Si;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;818;Arquitectura y afines;7;Ingeniería, Industria y Construcción;73;Arquitectura y construcción;732;Construcción e ingeniería civil;23;Córdoba;23001;Montería;2;Femenino;2023;2;18
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21281;TRABAJO SOCIAL;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;569;Sociología, trabajo social y afines;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;315;Trabajo social;23;Córdoba;23001;Montería;1;Masculino;2023;1;3
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21281;TRABAJO SOCIAL;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;569;Sociología, trabajo social y afines;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;315;Trabajo social;23;Córdoba;23001;Montería;1;Masculino;2023;2;2
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21281;TRABAJO SOCIAL;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;569;Sociología, trabajo social y afines;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;315;Trabajo social;23;Córdoba;23001;Montería;2;Femenino;2023;1;43
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21281;TRABAJO SOCIAL;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;569;Sociología, trabajo social y afines;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;315;Trabajo social;23;Córdoba;23001;Montería;2;Femenino;2023;2;103
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21281;TRABAJO SOCIAL;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;569;Sociología, trabajo social y afines;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;315;Trabajo social;23;Córdoba;23807;Tierralta;2;Femenino;2023;1;1
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21281;TRABAJO SOCIAL;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;569;Sociología, trabajo social y afines;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;315;Trabajo social;23;Córdoba;23807;Tierralta;2;Femenino;2023;2;2
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21281;TRABAJO SOCIAL;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;569;Sociología, trabajo social y afines;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;315;Trabajo social;23;Córdoba;23855;Valencia;2;Femenino;2023;1;1
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21282;DERECHO;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;23;Córdoba;23001;Montería;1;Masculino;2023;1;54
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21282;DERECHO;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;23;Córdoba;23001;Montería;1;Masculino;2023;2;75
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21282;DERECHO;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;23;Córdoba;23001;Montería;2;Femenino;2023;1;74
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21282;DERECHO;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;23;Córdoba;23001;Montería;2;Femenino;2023;2;94
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21283;ADMINISTRACION DE EMPRESAS;Si;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;23;Córdoba;23001;Montería;1;Masculino;2023;1;17
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21283;ADMINISTRACION DE EMPRESAS;Si;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;23;Córdoba;23001;Montería;1;Masculino;2023;2;38
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21283;ADMINISTRACION DE EMPRESAS;Si;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;23;Córdoba;23001;Montería;2;Femenino;2023;1;27
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21283;ADMINISTRACION DE EMPRESAS;Si;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;23;Córdoba;23001;Montería;2;Femenino;2023;2;43
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21285;ESPECIALIZACION EN ALTA GERENCIA;No;2;Posgrado;1;Especialización universitaria;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;23;Córdoba;23001;Montería;1;Masculino;2023;1;5
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21285;ESPECIALIZACION EN ALTA GERENCIA;No;2;Posgrado;1;Especialización universitaria;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;23;Córdoba;23001;Montería;1;Masculino;2023;2;17
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21285;ESPECIALIZACION EN ALTA GERENCIA;No;2;Posgrado;1;Especialización universitaria;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;23;Córdoba;23001;Montería;2;Femenino;2023;1;1
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21285;ESPECIALIZACION EN ALTA GERENCIA;No;2;Posgrado;1;Especialización universitaria;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;23;Córdoba;23001;Montería;2;Femenino;2023;2;7
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21286;ENFERMERIA;No;1;Pregrado;6;Universitario;1;Presencial;4;Ciencias de la salud;441;Enfermería;9;Salud y Bienestar;91;Salud;912;Medicina;23;Córdoba;23001;Montería;1;Masculino;2023;1;7
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21286;ENFERMERIA;No;1;Pregrado;6;Universitario;1;Presencial;4;Ciencias de la salud;441;Enfermería;9;Salud y Bienestar;91;Salud;912;Medicina;23;Córdoba;23001;Montería;1;Masculino;2023;2;8
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21286;ENFERMERIA;No;1;Pregrado;6;Universitario;1;Presencial;4;Ciencias de la salud;441;Enfermería;9;Salud y Bienestar;91;Salud;912;Medicina;23;Córdoba;23001;Montería;2;Femenino;2023;1;31
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21286;ENFERMERIA;No;1;Pregrado;6;Universitario;1;Presencial;4;Ciencias de la salud;441;Enfermería;9;Salud y Bienestar;91;Salud;912;Medicina;23;Córdoba;23001;Montería;2;Femenino;2023;2;52
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21298;NEGOCIOS INTERNACIONALES;No;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;23;Córdoba;23001;Montería;1;Masculino;2023;1;4
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21298;NEGOCIOS INTERNACIONALES;No;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;23;Córdoba;23001;Montería;1;Masculino;2023;2;13
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21298;NEGOCIOS INTERNACIONALES;No;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;23;Córdoba;23001;Montería;2;Femenino;2023;1;10
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21298;NEGOCIOS INTERNACIONALES;No;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;23;Córdoba;23001;Montería;2;Femenino;2023;2;10
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21301;FISIOTERAPIA;No;1;Pregrado;6;Universitario;1;Presencial;4;Ciencias de la salud;442;Terapias;9;Salud y Bienestar;91;Salud;915;Fisioterapia, Fonoaudiología, Terapia ocupacional, Nutrición y afines;23;Córdoba;23001;Montería;1;Masculino;2023;1;8
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21301;FISIOTERAPIA;No;1;Pregrado;6;Universitario;1;Presencial;4;Ciencias de la salud;442;Terapias;9;Salud y Bienestar;91;Salud;915;Fisioterapia, Fonoaudiología, Terapia ocupacional, Nutrición y afines;23;Córdoba;23001;Montería;1;Masculino;2023;2;13
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21301;FISIOTERAPIA;No;1;Pregrado;6;Universitario;1;Presencial;4;Ciencias de la salud;442;Terapias;9;Salud y Bienestar;91;Salud;915;Fisioterapia, Fonoaudiología, Terapia ocupacional, Nutrición y afines;23;Córdoba;23001;Montería;2;Femenino;2023;1;15
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21301;FISIOTERAPIA;No;1;Pregrado;6;Universitario;1;Presencial;4;Ciencias de la salud;442;Terapias;9;Salud y Bienestar;91;Salud;915;Fisioterapia, Fonoaudiología, Terapia ocupacional, Nutrición y afines;23;Córdoba;23001;Montería;2;Femenino;2023;2;49
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21303;ESPECIALIZACION EN AUDITORIA EN SALUD;No;2;Posgrado;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;448;Optometría, otros programas de ciencias de la salud;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;23;Córdoba;23001;Montería;2;Femenino;2023;2;1
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21305;INGENIERIA INDUSTRIAL;No;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;830;Ingeniería industrial y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;719;Ingeniería y profesiones afines no clasificadas en otra parte;23;Córdoba;23001;Montería;1;Masculino;2023;2;1
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21305;INGENIERIA INDUSTRIAL;No;1;Pregrado;6;Universitario;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;830;Ingeniería industrial y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;719;Ingeniería y profesiones afines no clasificadas en otra parte;23;Córdoba;23001;Montería;2;Femenino;2023;1;2
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21310;COMUNICACION SOCIAL;No;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;557;Comunicación social, periodismo y afines;3;Ciencias Sociales, Periodismo e Información;32;Periodismo e información;321;Periodismo, comunicación y reportajes;23;Córdoba;23001;Montería;1;Masculino;2023;1;3
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21310;COMUNICACION SOCIAL;No;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;557;Comunicación social, periodismo y afines;3;Ciencias Sociales, Periodismo e Información;32;Periodismo e información;321;Periodismo, comunicación y reportajes;23;Córdoba;23001;Montería;1;Masculino;2023;2;3
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21310;COMUNICACION SOCIAL;No;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;557;Comunicación social, periodismo y afines;3;Ciencias Sociales, Periodismo e Información;32;Periodismo e información;321;Periodismo, comunicación y reportajes;23;Córdoba;23001;Montería;2;Femenino;2023;1;10
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21310;COMUNICACION SOCIAL;No;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;557;Comunicación social, periodismo y afines;3;Ciencias Sociales, Periodismo e Información;32;Periodismo e información;321;Periodismo, comunicación y reportajes;23;Córdoba;23001;Montería;2;Femenino;2023;2;7
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21317;PSICOLOGIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;566;Psicología;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;313;Psicología;23;Córdoba;23001;Montería;1;Masculino;2023;1;5
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21317;PSICOLOGIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;566;Psicología;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;313;Psicología;23;Córdoba;23001;Montería;1;Masculino;2023;2;4
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21317;PSICOLOGIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;566;Psicología;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;313;Psicología;23;Córdoba;23001;Montería;2;Femenino;2023;1;27
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21317;PSICOLOGIA;Si;1;Pregrado;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;566;Psicología;3;Ciencias Sociales, Periodismo e Información;31;Ciencias sociales y del comportamiento;313;Psicología;23;Córdoba;23001;Montería;2;Femenino;2023;2;27
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21319;ESPECIALIZACION EN DERECHO LABORAL Y SEGURIDAD SOCIAL;No;2;Posgrado;1;Especialización universitaria;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;23;Córdoba;23001;Montería;1;Masculino;2023;1;1
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21319;ESPECIALIZACION EN DERECHO LABORAL Y SEGURIDAD SOCIAL;No;2;Posgrado;1;Especialización universitaria;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;23;Córdoba;23001;Montería;2;Femenino;2023;1;1
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21319;ESPECIALIZACION EN DERECHO LABORAL Y SEGURIDAD SOCIAL;No;2;Posgrado;1;Especialización universitaria;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;23;Córdoba;23001;Montería;2;Femenino;2023;2;2
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21353;CONTADURIA PUBLICA;Si;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;612;Contaduría pública;4;Administración de Empresas y Derecho;41;Educación comercial y administración;411;Contabilidad e impuestos;23;Córdoba;23001;Montería;1;Masculino;2023;1;16
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21353;CONTADURIA PUBLICA;Si;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;612;Contaduría pública;4;Administración de Empresas y Derecho;41;Educación comercial y administración;411;Contabilidad e impuestos;23;Córdoba;23001;Montería;1;Masculino;2023;2;33
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21353;CONTADURIA PUBLICA;Si;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;612;Contaduría pública;4;Administración de Empresas y Derecho;41;Educación comercial y administración;411;Contabilidad e impuestos;23;Córdoba;23001;Montería;2;Femenino;2023;1;22
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;21353;CONTADURIA PUBLICA;Si;1;Pregrado;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;612;Contaduría pública;4;Administración de Empresas y Derecho;41;Educación comercial y administración;411;Contabilidad e impuestos;23;Córdoba;23001;Montería;2;Femenino;2023;2;50
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;53051;ESPECIALIZACION EN VIAS Y TRANSPORTE;No;2;Posgrado;1;Especialización universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;825;Ingeniería civil y afines;7;Ingeniería, Industria y Construcción;71;Ingeniería y profesiones afines;719;Ingeniería y profesiones afines no clasificadas en otra parte;23;Córdoba;23001;Montería;1;Masculino;2023;2;1
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;53988;ESPECIALIZACION EN GERENCIA Y DIRECCION DE OBRAS;No;2;Posgrado;1;Especialización universitaria;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;23;Córdoba;23001;Montería;1;Masculino;2023;1;25
1833;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;Principal;2;Privado;4;Universidad;23;Córdoba;23001;Montería;Si;53988;ESPECIALIZACION EN GERENCIA Y DIRECCION DE OBRAS;No;2;Posgrado;1;Especialización universitaria;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;23;Córdoba;23001;Montería;1;Masculino;2023;2;28
