Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal o Seccional;ID Sector IES;Sector IES;ID Caracter;Caracter IES;Código del departamento (IES);Departamento de domicilio de la IES;Código del Municipio (IES);Municipio de domicilio de la IES;Código SNIES del programa;Programa Académico;ID Nivel Académico;Nivel Académico;ID Nivel de Formación;Nivel de Formación;ID Metodología;Metodología;ID Área;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);ID CINE Campo Amplio;Desc CINE Campo Amplio;ID CINE Campo Especifico;Desc CINE Campo Especifico;ID CINE Código Detallado;Desc CINE Código Detallado;Código del Departamento (Programa);Departamento de oferta del programa;Código del Municipio (Programa);Municipio de oferta del programa;ID Sexo;Sexo;Año;Semestre;Graduados
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3604;ESPECIALIZACION EN PERIODONCIA;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;9
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;8473;ESPECIALIZACION EN ORTODONCIA Y ORTOPEDIA MAXILAR;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;76;Valle Del Cauca;76001;Cali;1;Hombre;2021;2;4
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;8473;ESPECIALIZACION EN ORTODONCIA Y ORTOPEDIA MAXILAR;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;76;Valle Del Cauca;76001;Cali;2;Mujer;2021;2;5
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;13414;ODONTOLOGIA;1;PREGRADO;6;Universitario;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;76;Valle Del Cauca;76001;Cali;1;Hombre;2021;1;17
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;13414;ODONTOLOGIA;1;PREGRADO;6;Universitario;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;76;Valle Del Cauca;76001;Cali;1;Hombre;2021;2;11
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;13414;ODONTOLOGIA;1;PREGRADO;6;Universitario;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;76;Valle Del Cauca;76001;Cali;2;Mujer;2021;1;42
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;13414;ODONTOLOGIA;1;PREGRADO;6;Universitario;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;76;Valle Del Cauca;76001;Cali;2;Mujer;2021;2;47
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;53036;DERECHO Y CIENCIAS POLÍTICAS;1;PREGRADO;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;1
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;53036;DERECHO Y CIENCIAS POLÍTICAS;1;PREGRADO;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;1
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;53036;DERECHO Y CIENCIAS POLÍTICAS;1;PREGRADO;6;Universitario;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;1
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;53530;NEGOCIOS INTERNACIONALES;1;PREGRADO;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;4
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;53530;NEGOCIOS INTERNACIONALES;1;PREGRADO;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;6
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;53530;NEGOCIOS INTERNACIONALES;1;PREGRADO;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;11
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;53530;NEGOCIOS INTERNACIONALES;1;PREGRADO;6;Universitario;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;413;Gestión y administración;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;3
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;105872;ESPECIALIZACIÓN EN PERIODONCIA;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;76;Valle Del Cauca;76001;Cali;1;Hombre;2021;1;1
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;105872;ESPECIALIZACIÓN EN PERIODONCIA;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;76;Valle Del Cauca;76001;Cali;1;Hombre;2021;2;1
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;105872;ESPECIALIZACIÓN EN PERIODONCIA;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;76;Valle Del Cauca;76001;Cali;2;Mujer;2021;1;5
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;105872;ESPECIALIZACIÓN EN PERIODONCIA;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;76;Valle Del Cauca;76001;Cali;2;Mujer;2021;2;2
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;105873;ESPECIALIZACION EN REHABILITACIÓN ORAL;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;76;Valle Del Cauca;76001;Cali;1;Hombre;2021;1;6
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;105873;ESPECIALIZACION EN REHABILITACIÓN ORAL;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;76;Valle Del Cauca;76001;Cali;1;Hombre;2021;2;1
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;105873;ESPECIALIZACION EN REHABILITACIÓN ORAL;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;76;Valle Del Cauca;76001;Cali;2;Mujer;2021;1;11
2701;2701;INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;105873;ESPECIALIZACION EN REHABILITACIÓN ORAL;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;76;Valle Del Cauca;76001;Cali;2;Mujer;2021;2;10
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;1769;ENFERMERIA;1;PREGRADO;6;Universitario;1;Presencial;4;Ciencias de la salud;441;Enfermería;9;Salud y Bienestar;91;Salud;913;Enfermería y partería;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;10
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;1769;ENFERMERIA;1;PREGRADO;6;Universitario;1;Presencial;4;Ciencias de la salud;441;Enfermería;9;Salud y Bienestar;91;Salud;913;Enfermería y partería;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;8
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;1769;ENFERMERIA;1;PREGRADO;6;Universitario;1;Presencial;4;Ciencias de la salud;441;Enfermería;9;Salud y Bienestar;91;Salud;913;Enfermería y partería;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;54
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;1769;ENFERMERIA;1;PREGRADO;6;Universitario;1;Presencial;4;Ciencias de la salud;441;Enfermería;9;Salud y Bienestar;91;Salud;913;Enfermería y partería;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;64
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3735;ESPECIALIZACION EN CARDIOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;3
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3735;ESPECIALIZACION EN CARDIOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;3
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3736;ESPECIALIZACION EN CIRUGIA GENERAL;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;2
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3736;ESPECIALIZACION EN CIRUGIA GENERAL;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;5
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3736;ESPECIALIZACION EN CIRUGIA GENERAL;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;4
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3737;ESPECIALIZACION EN ENDOCRINOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;1
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3737;ESPECIALIZACION EN ENDOCRINOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;1
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3738;ESPECIALIZACION EN GINECOLOGIA Y OBSTETRICIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;3
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3738;ESPECIALIZACION EN GINECOLOGIA Y OBSTETRICIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;4
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3738;ESPECIALIZACION EN GINECOLOGIA Y OBSTETRICIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;5
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3738;ESPECIALIZACION EN GINECOLOGIA Y OBSTETRICIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;3
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3739;ESPECIALIZACION EN MEDICINA INTERNA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;4
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3739;ESPECIALIZACION EN MEDICINA INTERNA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;11
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3739;ESPECIALIZACION EN MEDICINA INTERNA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;3
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3739;ESPECIALIZACION EN MEDICINA INTERNA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;3
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3741;ESPECIALIZACION EN NEFROLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;1
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3741;ESPECIALIZACION EN NEFROLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;1
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3742;ESPECIALIZACION EN NEUROLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;1
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3742;ESPECIALIZACION EN NEUROLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;1
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3742;ESPECIALIZACION EN NEUROLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;2
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3743;ESPECIALIZACION EN PATOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;2
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3743;ESPECIALIZACION EN PATOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;2
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3743;ESPECIALIZACION EN PATOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;1
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3744;ESPECIALIZACION EN OFTALMOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;1
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3744;ESPECIALIZACION EN OFTALMOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;2
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3745;ESPECIALIZACION EN OTORRINOLARINGOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;1
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3745;ESPECIALIZACION EN OTORRINOLARINGOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;1
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3745;ESPECIALIZACION EN OTORRINOLARINGOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;2
2702;2702;FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá, D.C.;11001;Bogotá, D.C.;3746;ESPECIALIZACION EN PEDIATRIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;1
