Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal o Seccional;ID Sector IES;Sector IES;ID Caracter;Caracter IES;Código del departamento (IES);Departamento de domicilio de la IES;Código del Municipio (IES);Municipio de domicilio de la IES;Código SNIES del programa;Programa Académico;ID Nivel Académico;Nivel Académico;ID Nivel de Formación;Nivel de Formación;ID Metodología;Metodología;ID Área;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);ID CINE Campo Amplio;Desc CINE Campo Amplio;ID CINE Campo Especifico;Desc CINE Campo Especifico;ID CINE Código Detallado;Desc CINE Código Detallado;Código del Departamento (Programa);Departamento de oferta del programa;Código del Municipio (Programa);Municipio de oferta del programa;ID Sexo;Sexo;Año;Semestre;Admitidos
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;15;BOYACA;15757;SOCHA;2;FEMENINO;2014;2;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;15;BOYACA;15757;SOCHA;1;MASCULINO;2014;2;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;15;BOYACA;15759;SOGAMOSO;2;FEMENINO;2014;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;15;BOYACA;15759;SOGAMOSO;2;FEMENINO;2014;2;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;15;BOYACA;15759;SOGAMOSO;1;MASCULINO;2014;1;3
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;15;BOYACA;15759;SOGAMOSO;1;MASCULINO;2014;2;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;17;CALDAS;17380;LA DORADA;1;MASCULINO;2014;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;17;CALDAS;17380;LA DORADA;1;MASCULINO;2014;2;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;18;CAQUETA;18001;FLORENCIA;2;FEMENINO;2014;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;18;CAQUETA;18001;FLORENCIA;2;FEMENINO;2014;2;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;18;CAQUETA;18001;FLORENCIA;1;MASCULINO;2014;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;18;CAQUETA;18001;FLORENCIA;1;MASCULINO;2014;2;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;19;CAUCA;19001;POPAYAN;2;FEMENINO;2014;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;19;CAUCA;19001;POPAYAN;2;FEMENINO;2014;2;3
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;19;CAUCA;19001;POPAYAN;1;MASCULINO;2014;1;5
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;19;CAUCA;19001;POPAYAN;1;MASCULINO;2014;2;5
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;19;CAUCA;19532;PATIA;2;FEMENINO;2014;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;19;CAUCA;19532;PATIA;2;FEMENINO;2014;2;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;19;CAUCA;19532;PATIA;1;MASCULINO;2014;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;19;CAUCA;19532;PATIA;1;MASCULINO;2014;2;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;19;CAUCA;19698;SANTANDER DE QUILICHAO;2;FEMENINO;2014;1;4
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;19;CAUCA;19698;SANTANDER DE QUILICHAO;2;FEMENINO;2014;2;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;19;CAUCA;19698;SANTANDER DE QUILICHAO;1;MASCULINO;2014;1;3
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;19;CAUCA;19698;SANTANDER DE QUILICHAO;1;MASCULINO;2014;2;3
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;20;CESAR;20001;VALLEDUPAR;2;FEMENINO;2014;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;20;CESAR;20001;VALLEDUPAR;2;FEMENINO;2014;2;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;20;CESAR;20001;VALLEDUPAR;1;MASCULINO;2014;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;20;CESAR;20001;VALLEDUPAR;1;MASCULINO;2014;2;10
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;20;CESAR;20228;CURUMANI;1;MASCULINO;2014;2;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;23;CORDOBA;23660;SAHAGUN;2;FEMENINO;2014;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;23;CORDOBA;23660;SAHAGUN;2;FEMENINO;2014;2;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;23;CORDOBA;23660;SAHAGUN;1;MASCULINO;2014;1;5
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;23;CORDOBA;23660;SAHAGUN;1;MASCULINO;2014;2;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;25;CUNDINAMARCA;25053;ARBELAEZ;2;FEMENINO;2014;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;25;CUNDINAMARCA;25053;ARBELAEZ;1;MASCULINO;2014;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;25;CUNDINAMARCA;25053;ARBELAEZ;1;MASCULINO;2014;2;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;25;CUNDINAMARCA;25269;FACATATIVA;2;FEMENINO;2014;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;25;CUNDINAMARCA;25269;FACATATIVA;2;FEMENINO;2014;2;6
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;25;CUNDINAMARCA;25269;FACATATIVA;1;MASCULINO;2014;1;4
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;25;CUNDINAMARCA;25269;FACATATIVA;1;MASCULINO;2014;2;8
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;25;CUNDINAMARCA;25297;GACHETA;2;FEMENINO;2014;1;7
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;25;CUNDINAMARCA;25297;GACHETA;2;FEMENINO;2014;2;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;25;CUNDINAMARCA;25297;GACHETA;1;MASCULINO;2014;1;3
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;25;CUNDINAMARCA;25297;GACHETA;1;MASCULINO;2014;2;3
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;25;CUNDINAMARCA;25307;GIRARDOT;2;FEMENINO;2014;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;25;CUNDINAMARCA;25307;GIRARDOT;1;MASCULINO;2014;2;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;25;CUNDINAMARCA;25899;ZIPAQUIRA;2;FEMENINO;2014;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;25;CUNDINAMARCA;25899;ZIPAQUIRA;2;FEMENINO;2014;2;4
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;25;CUNDINAMARCA;25899;ZIPAQUIRA;1;MASCULINO;2014;1;12
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;25;CUNDINAMARCA;25899;ZIPAQUIRA;1;MASCULINO;2014;2;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;27;CHOCO;27001;QUIBDO;2;FEMENINO;2014;1;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;27;CHOCO;27001;QUIBDO;2;FEMENINO;2014;2;1
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;27;CHOCO;27001;QUIBDO;1;MASCULINO;2014;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;27;CHOCO;27001;QUIBDO;1;MASCULINO;2014;2;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;41;HUILA;41001;NEIVA;2;FEMENINO;2014;1;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;41;HUILA;41001;NEIVA;2;FEMENINO;2014;2;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;41;HUILA;41001;NEIVA;1;MASCULINO;2014;1;3
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;41;HUILA;41001;NEIVA;1;MASCULINO;2014;2;2
2102;2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;11;BOGOTA D.C.;11001;BOGOTA D.C.;52061;AGRONOMIA;1;PREGRADO;6;UNIVERSITARIA;2;DISTANCIA (TRADICION;1;AGRONOMIA VETERINARIA Y AFINES;11;AGRONOMIA;;;;;;;41;HUILA;41396;LA PLATA;2;FEMENINO;2014;1;2
